StudentID,Gender,GroupID,Region,AdmissionCode,EntranceScore,CreditsEarned1,CreditsEarned2,CreditsEarned3,CreditsEarned4,GPA1,GPA2,GPA3,GPA4,TermStatus1,TermStatus2,TermStatus3,TermStatus4,Graduated,University
S01310,Female,3,7,D01,27.3,24,12,13,18,3.12,3.29,3.62,3.82,Pass,Pass,Pass,Pass,1,Văn Lang
S01311,Male,1,6,B00,24.75,13,15,24,12,3.2,3.06,3.03,3.65,Pass,Pass,Pass,Pass,1,Văn Lang
S01312,Male,2,4,C00,28.22,13,21,10,22,3.16,3.48,3.3,3.67,Pass,Pass,Pass,Pass,1,Hutech
S01313,Male,4,6,A00,22.11,21,11,20,22,2.59,2.26,3.47,3.16,Pass,Pass,Pass,Pass,1,Hutech
S01314,Female,2,2,C00,26.25,15,12,10,12,3.84,2.8,3.64,2.74,Pass,Pass,Pass,Pass,1,Hutech
S01315,Male,5,7,A00,29.33,10,22,14,12,3.52,3.11,3.28,3.79,Pass,Pass,Pass,Pass,1,Hutech
S01316,Male,3,5,A01,29.16,10,20,16,20,3.44,3.41,2.96,3.35,Pass,Pass,Pass,Pass,1,Hutech
S01317,Female,2,3,A00,21.88,20,11,16,20,3.04,2.72,2.66,3.34,Pass,Pass,Pass,Pass,1,Văn Lang
S01318,Male,6,3,C00,20.04,18,24,24,16,3.91,3.83,3.39,2.9,Pass,Pass,Pass,Pass,1,Hutech
S01319,Male,2,2,B00,25.41,13,11,16,25,3.47,3.57,3.28,3.42,Pass,Pass,Pass,Pass,1,Hutech
S01320,Female,2,4,C00,26.54,15,16,23,24,3.41,3.72,2.78,3.66,Pass,Pass,Pass,Pass,1,Hutech
S01321,Female,6,4,C00,23.3,10,23,20,12,3.37,3.65,2.35,2.81,Pass,Pass,Pass,Pass,1,Hutech
S01322,Female,2,2,A01,22.64,14,17,23,13,3.2,3.81,2.79,2.6,Pass,Pass,Pass,Pass,1,Văn Lang
S01323,Female,2,2,D01,23.7,25,14,18,14,3.01,3.27,3.47,3.15,Pass,Pass,Pass,Pass,1,Hutech
S01324,Female,1,4,D01,25.38,17,21,14,20,2.91,2.98,3.42,3.5,Pass,Pass,Pass,Pass,1,Hutech
S01325,Male,1,4,A00,25.86,12,19,14,20,3.94,3.18,3.82,3.69,Pass,Pass,Pass,Pass,1,Văn Lang
S01326,Female,1,6,B00,22.85,12,25,15,24,3.21,3.89,3.96,3.71,Pass,Pass,Pass,Pass,1,Văn Lang
S01327,Female,2,1,C00,26.53,12,23,24,14,3.33,2.77,3.81,3.18,Pass,Pass,Pass,Pass,1,Hutech
S01328,Male,1,2,B00,28.76,23,12,19,18,3.34,3.66,3.31,3.06,Pass,Pass,Pass,Pass,1,Văn Lang
S01329,Female,5,4,C00,25.47,16,10,17,22,3.49,3.62,2.99,3.05,Pass,Pass,Pass,Pass,1,Văn Lang
S01330,Female,3,1,A01,22.94,15,22,25,23,3.5,2.36,3.33,3.98,Pass,Pass,Pass,Pass,1,Văn Lang
S01331,Female,3,6,B00,22.67,12,25,13,10,2.52,2.57,2.76,3.63,Pass,Pass,Pass,Pass,1,Hutech
S01332,Male,1,3,A01,23.54,14,12,18,20,3.24,3.17,3.87,3.21,Pass,Pass,Pass,Pass,1,Hutech
S01333,Female,1,3,A01,21.25,20,18,15,10,3.57,3.76,3.17,3.13,Pass,Pass,Pass,Pass,1,Văn Lang
S01334,Female,3,7,A01,27.98,25,12,25,18,3.34,3.32,3.73,4.0,Pass,Pass,Pass,Pass,1,Văn Lang
S01335,Male,3,1,A00,25.0,16,16,11,15,2.54,3.22,3.6,3.03,Pass,Pass,Pass,Pass,1,Hutech
S01336,Male,4,3,B00,21.77,11,22,14,12,2.52,3.27,3.7,3.9,Pass,Pass,Pass,Pass,1,Văn Lang
S01337,Female,4,2,A01,23.27,15,14,17,21,2.64,2.63,2.91,2.75,Pass,Pass,Pass,Pass,1,Văn Lang
S01338,Female,6,2,A01,25.77,12,12,10,25,3.42,2.78,3.28,3.27,Pass,Pass,Pass,Pass,1,Văn Lang
S01339,Male,2,5,A00,20.37,18,16,15,10,2.25,2.45,3.07,3.96,Pass,Fail,Pass,Pass,1,Văn Lang
S01340,Female,6,7,D01,25.84,12,17,24,25,3.36,3.73,2.96,3.83,Pass,Pass,Pass,Pass,1,Văn Lang
S01341,Male,3,6,A01,22.84,10,10,10,16,3.3,2.61,3.82,3.81,Pass,Pass,Pass,Pass,1,Hutech
S01342,Male,3,7,C00,22.12,10,23,13,24,3.18,2.72,3.24,3.84,Pass,Pass,Pass,Pass,1,Văn Lang
S01343,Female,1,3,A00,28.11,13,15,21,19,3.73,3.5,3.73,3.91,Pass,Pass,Pass,Pass,1,Hutech
S01344,Male,4,2,D01,26.52,10,24,23,21,3.33,3.62,3.29,3.25,Pass,Pass,Pass,Pass,1,Hutech
S01345,Male,6,1,A00,29.7,13,23,11,24,3.94,3.36,3.35,3.23,Pass,Pass,Pass,Pass,1,Văn Lang
S01346,Male,5,2,D01,28.33,21,20,13,21,3.38,3.11,3.83,3.5,Pass,Pass,Pass,Pass,1,Hutech
S01347,Female,5,7,B00,22.88,18,14,24,23,2.95,2.73,3.79,3.0,Pass,Pass,Pass,Pass,1,Hutech
S01348,Female,5,7,B00,25.73,22,12,16,13,3.92,3.55,3.48,2.69,Pass,Pass,Pass,Pass,1,Hutech
S01349,Female,1,4,B00,21.89,13,17,20,21,2.36,2.56,2.56,2.39,Fail,Pass,Pass,Fail,1,Văn Lang
S01350,Male,2,6,A01,22.49,11,13,12,17,3.34,3.12,3.06,3.38,Pass,Pass,Pass,Pass,1,Hutech
S01351,Male,4,2,A01,22.02,23,23,12,17,3.86,2.62,2.36,2.66,Pass,Pass,Pass,Pass,1,Văn Lang
S01352,Female,5,5,A01,23.98,21,23,11,10,2.69,2.99,3.51,2.7,Pass,Pass,Pass,Pass,1,Hutech
S01353,Female,4,4,B00,20.94,17,18,22,23,2.9,2.29,3.9,3.74,Pass,Pass,Pass,Pass,1,Hutech
S01354,Male,5,5,A01,24.34,25,11,24,21,3.15,3.48,3.12,2.95,Pass,Pass,Pass,Pass,1,Văn Lang
S01355,Female,3,4,A01,28.88,17,12,20,22,3.29,2.92,3.42,3.05,Pass,Pass,Pass,Pass,1,Hutech
S01356,Male,4,1,B00,20.16,18,11,22,16,3.35,3.75,3.37,3.49,Pass,Pass,Pass,Pass,1,Văn Lang
S01357,Female,4,6,C00,20.96,12,22,25,15,3.93,3.28,3.0,2.25,Pass,Pass,Pass,Fail,0,Văn Lang
S01358,Male,3,3,B00,22.27,23,13,13,15,2.94,2.25,3.41,3.12,Pass,Pass,Pass,Pass,1,Văn Lang
S01359,Male,2,6,C00,20.74,21,12,10,20,3.28,3.53,3.72,3.38,Pass,Pass,Pass,Pass,1,Hutech
S01360,Male,2,6,C00,22.15,17,12,25,22,2.4,3.82,3.48,3.79,Fail,Pass,Pass,Pass,0,Văn Lang
S01361,Female,4,1,D01,27.99,16,13,17,25,3.17,3.27,3.82,3.96,Pass,Pass,Pass,Pass,1,Hutech
S01362,Male,2,1,D01,21.39,10,18,13,14,3.5,3.99,2.22,2.23,Pass,Pass,Pass,Pass,1,Hutech
S01363,Male,5,6,D01,26.7,13,22,18,18,3.95,2.72,3.0,3.29,Pass,Pass,Pass,Pass,1,Văn Lang
S01364,Male,1,3,A00,23.74,14,17,14,14,3.32,2.76,3.74,3.14,Pass,Pass,Pass,Pass,1,Văn Lang
S01365,Male,5,2,A00,25.62,21,19,22,21,3.88,2.83,3.97,3.02,Pass,Pass,Pass,Pass,1,Hutech
S01366,Female,4,3,B00,28.36,12,20,22,22,3.37,3.82,3.74,3.05,Pass,Pass,Pass,Pass,1,Hutech
S01367,Male,4,6,D01,23.7,25,10,11,10,2.48,2.62,3.81,3.18,Fail,Pass,Pass,Pass,0,Hutech
S01368,Female,6,5,B00,28.12,25,12,25,18,3.04,3.73,3.31,2.82,Pass,Pass,Pass,Pass,1,Hutech
S01369,Male,3,6,A01,24.87,25,16,10,25,2.77,3.67,3.3,3.29,Pass,Pass,Pass,Pass,1,Hutech
S01370,Male,2,2,A01,22.04,22,13,23,15,2.38,3.12,2.71,3.85,Pass,Pass,Pass,Pass,1,Hutech
S01371,Male,1,4,C00,24.99,23,22,12,19,2.94,3.03,3.49,2.89,Pass,Pass,Pass,Pass,1,Văn Lang
S01372,Female,2,2,D01,28.2,15,16,13,17,3.36,3.8,2.89,3.61,Pass,Pass,Pass,Pass,1,Hutech
S01373,Male,2,6,A01,20.81,24,25,19,21,3.22,3.91,2.27,3.3,Pass,Pass,Fail,Pass,1,Văn Lang
S01374,Male,3,2,D01,24.81,20,23,25,24,3.36,3.59,3.65,3.17,Pass,Pass,Pass,Pass,1,Hutech
S01375,Female,2,6,D01,25.72,22,21,21,17,3.17,2.94,3.92,3.41,Pass,Pass,Pass,Pass,1,Văn Lang
S01376,Female,3,5,A00,28.13,10,14,17,23,3.51,3.58,3.07,3.04,Pass,Pass,Pass,Pass,1,Hutech
S01377,Male,4,1,D01,25.34,16,12,14,15,3.43,3.96,2.63,3.47,Pass,Pass,Pass,Pass,1,Văn Lang
S01378,Female,6,7,C00,21.22,16,15,22,22,2.31,3.8,3.15,3.09,Pass,Pass,Pass,Pass,1,Hutech
S01379,Female,2,2,D01,23.92,17,14,21,14,3.32,3.93,3.96,3.77,Pass,Pass,Pass,Pass,1,Văn Lang
S01380,Male,3,4,C00,28.27,23,18,17,25,3.46,3.64,3.72,3.17,Pass,Pass,Pass,Pass,1,Hutech
S01381,Female,2,7,A01,20.29,13,21,20,15,2.42,2.26,2.77,3.65,Fail,Fail,Pass,Pass,0,Hutech
S01382,Female,1,7,B00,26.09,22,19,22,22,3.86,3.74,2.9,3.76,Pass,Pass,Pass,Pass,1,Hutech
S01383,Female,4,3,A01,22.26,12,11,23,13,3.01,2.24,3.78,2.38,Pass,Fail,Pass,Pass,1,Văn Lang
S01384,Male,5,3,A01,27.0,12,23,19,14,3.15,3.33,2.96,3.4,Pass,Pass,Pass,Pass,1,Văn Lang
S01385,Female,3,2,A01,22.03,12,16,12,20,3.27,3.21,2.27,3.12,Pass,Pass,Fail,Pass,1,Văn Lang
S01386,Male,4,4,D01,20.38,25,24,22,24,3.85,2.08,2.39,3.4,Pass,Pass,Pass,Pass,1,Văn Lang
S01387,Female,4,2,A00,25.01,15,17,20,25,3.02,2.74,3.59,3.22,Pass,Pass,Pass,Pass,1,Hutech
S01388,Female,6,7,A01,23.7,12,14,25,17,2.48,3.48,3.54,3.95,Pass,Pass,Pass,Pass,1,Văn Lang
S01389,Male,5,2,D01,22.68,24,23,14,17,2.77,2.65,3.69,3.04,Pass,Pass,Pass,Pass,1,Hutech
S01390,Male,2,2,B00,21.46,22,21,22,23,3.82,2.46,3.12,3.1,Pass,Fail,Pass,Pass,0,Hutech
S01391,Male,4,5,B00,28.25,25,22,11,10,3.7,3.5,2.83,3.24,Pass,Pass,Pass,Pass,1,Hutech
S01392,Male,1,2,B00,23.38,25,15,24,18,3.79,3.73,3.96,3.08,Pass,Pass,Pass,Pass,1,Văn Lang
S01393,Female,2,7,C00,29.4,19,19,11,12,3.13,3.55,3.62,3.06,Pass,Pass,Pass,Pass,1,Văn Lang
S01394,Female,5,6,B00,23.22,25,25,16,22,2.43,2.92,3.0,2.42,Fail,Pass,Pass,Fail,0,Văn Lang
S01395,Male,6,5,C00,21.77,16,10,10,16,2.46,2.45,3.48,3.93,Pass,Pass,Pass,Pass,1,Văn Lang
S01396,Female,3,4,D01,23.34,18,12,18,20,3.45,3.6,2.68,2.55,Pass,Pass,Pass,Pass,1,Hutech
S01397,Female,1,4,A00,22.2,25,22,20,10,3.86,3.09,3.37,2.68,Pass,Pass,Pass,Pass,1,Văn Lang
S01398,Male,5,6,A01,29.34,22,18,16,14,3.54,3.1,3.31,3.32,Pass,Pass,Pass,Pass,1,Văn Lang
S01399,Female,3,7,A00,25.53,21,10,16,23,2.81,3.83,3.08,2.65,Pass,Pass,Pass,Pass,1,Hutech
S01400,Female,2,2,D01,28.3,11,22,19,24,3.45,3.39,3.94,3.7,Pass,Pass,Pass,Pass,1,Văn Lang
S01401,Female,1,2,A00,25.13,19,24,16,14,3.06,2.71,3.87,3.26,Pass,Pass,Pass,Pass,1,Văn Lang
S01402,Male,6,5,A01,27.53,24,17,25,11,3.03,3.23,3.44,3.39,Pass,Pass,Pass,Pass,1,Hutech
S01403,Male,4,3,A00,23.98,13,22,15,16,2.45,3.69,2.55,3.48,Fail,Pass,Pass,Pass,1,Hutech
S01404,Male,2,7,D01,27.26,14,16,25,14,3.77,3.26,3.05,3.77,Pass,Pass,Pass,Pass,1,Hutech
S01405,Female,1,6,C00,21.92,21,23,11,11,2.22,2.76,4.0,3.29,Fail,Pass,Pass,Pass,1,Hutech
S01406,Male,4,7,D01,22.56,21,12,11,20,2.77,3.77,2.31,2.89,Pass,Pass,Fail,Pass,0,Văn Lang
S01407,Male,4,2,B00,25.52,16,25,11,10,2.88,3.63,2.56,3.5,Pass,Pass,Pass,Pass,1,Văn Lang
S01408,Female,5,5,B00,26.75,12,22,25,17,2.89,3.48,3.3,3.96,Pass,Pass,Pass,Pass,1,Văn Lang
S01409,Male,4,3,A01,28.92,12,18,15,16,3.58,3.76,3.94,3.9,Pass,Pass,Pass,Pass,1,Văn Lang
S01410,Male,4,2,A01,22.05,19,14,25,13,3.56,2.23,2.31,3.23,Pass,Pass,Fail,Pass,1,Văn Lang
S01411,Male,4,5,A01,28.86,13,18,18,16,3.35,3.05,3.41,3.97,Pass,Pass,Pass,Pass,1,Văn Lang
S01412,Male,1,4,B00,22.82,11,22,11,25,3.49,3.9,3.25,2.31,Pass,Pass,Pass,Fail,1,Hutech
S01413,Female,2,5,A00,21.23,24,22,21,15,2.34,3.79,2.7,2.26,Fail,Pass,Pass,Pass,1,Văn Lang
S01414,Female,5,1,D01,22.9,19,13,10,25,3.52,2.34,3.65,3.3,Pass,Fail,Pass,Pass,1,Hutech
S01415,Female,2,5,C00,28.98,18,22,14,19,3.78,3.39,3.07,3.84,Pass,Pass,Pass,Pass,1,Văn Lang
S01416,Female,1,1,A00,27.32,11,13,15,12,2.91,3.71,2.91,3.16,Pass,Pass,Pass,Pass,1,Hutech
S01417,Female,6,5,C00,28.58,25,23,19,18,3.38,3.27,3.09,2.96,Pass,Pass,Pass,Pass,1,Hutech
S01418,Male,6,6,D01,26.81,16,16,25,22,2.73,3.7,3.6,2.71,Pass,Pass,Pass,Pass,1,Hutech
S01419,Female,5,2,C00,28.76,10,16,13,19,3.58,3.87,2.9,2.92,Pass,Pass,Pass,Pass,1,Văn Lang
S01420,Male,1,4,A01,22.85,21,12,17,17,2.36,2.82,3.29,3.26,Pass,Pass,Pass,Pass,1,Văn Lang
S01421,Male,1,3,C00,29.9,19,22,16,22,3.27,3.6,3.14,3.67,Pass,Pass,Pass,Pass,1,Văn Lang
S01422,Female,5,2,A01,27.97,24,20,12,10,3.07,3.04,3.41,3.06,Pass,Pass,Pass,Pass,1,Văn Lang
S01423,Female,3,7,A00,29.0,24,11,18,13,3.56,3.84,3.62,3.43,Pass,Pass,Pass,Pass,1,Hutech
S01424,Female,6,5,A01,27.59,10,14,16,17,3.59,3.98,3.18,3.86,Pass,Pass,Pass,Pass,1,Hutech
S01425,Female,3,2,A00,26.94,19,22,22,17,3.7,3.48,2.74,2.81,Pass,Pass,Pass,Pass,1,Văn Lang
S01426,Male,1,7,C00,27.25,20,13,12,14,2.9,3.44,3.86,3.53,Pass,Pass,Pass,Pass,1,Văn Lang
S01427,Male,3,6,C00,24.27,10,11,17,13,3.29,3.91,2.89,2.88,Pass,Pass,Pass,Pass,1,Hutech
S01428,Male,5,7,A00,29.2,25,25,24,18,3.89,3.96,3.02,3.26,Pass,Pass,Pass,Pass,1,Văn Lang
S01429,Male,4,7,A01,24.3,10,13,19,17,3.65,3.7,3.94,3.98,Pass,Pass,Pass,Pass,1,Văn Lang
S01430,Female,6,6,A01,29.72,19,13,18,15,4.0,3.71,3.31,3.22,Pass,Pass,Pass,Pass,1,Văn Lang
S01431,Female,4,5,D01,21.13,12,23,21,13,3.13,2.78,3.22,2.68,Pass,Pass,Pass,Pass,1,Văn Lang
S01432,Female,5,4,B00,25.54,16,15,12,21,2.8,2.66,3.88,2.9,Pass,Pass,Pass,Pass,1,Văn Lang
S01433,Male,5,3,B00,23.62,11,13,18,23,2.78,2.44,2.69,2.57,Pass,Pass,Pass,Pass,1,Văn Lang
S01434,Female,3,4,D01,21.69,10,13,16,15,3.81,3.98,3.29,2.45,Pass,Pass,Pass,Pass,1,Hutech
S01435,Male,1,3,A00,25.53,19,18,15,12,3.46,3.37,3.22,3.45,Pass,Pass,Pass,Pass,1,Hutech
S01436,Male,6,5,A00,22.58,20,18,14,21,3.51,2.42,2.28,2.69,Pass,Pass,Pass,Pass,1,Văn Lang
S01437,Male,1,4,D01,22.29,20,14,23,25,3.48,3.26,3.18,3.52,Pass,Pass,Pass,Pass,1,Hutech
S01438,Male,5,2,B00,22.34,13,17,25,12,2.63,3.08,2.94,2.56,Pass,Pass,Pass,Pass,1,Hutech
S01439,Female,5,6,A00,23.86,14,10,10,15,2.92,3.35,2.46,2.59,Pass,Pass,Pass,Pass,1,Hutech
S01440,Female,4,6,A01,28.03,12,14,17,21,3.78,3.09,2.95,3.84,Pass,Pass,Pass,Pass,1,Hutech
S01441,Female,1,6,A01,20.97,21,15,15,19,3.36,3.02,2.27,3.16,Pass,Pass,Pass,Pass,1,Hutech
S01442,Female,6,5,A01,24.75,11,14,11,20,2.63,3.05,2.68,2.57,Pass,Pass,Pass,Pass,1,Văn Lang
S01443,Female,1,1,D01,24.94,12,21,23,18,3.27,3.35,3.29,3.16,Pass,Pass,Pass,Pass,1,Văn Lang
S01444,Male,6,5,B00,23.7,11,16,17,18,2.47,2.62,2.58,2.77,Fail,Pass,Pass,Pass,1,Văn Lang
S01445,Female,3,1,C00,25.6,14,25,18,20,3.78,3.79,3.57,3.89,Pass,Pass,Pass,Pass,1,Hutech
S01446,Female,6,3,C00,23.99,17,24,16,23,4.0,3.01,3.03,2.45,Pass,Pass,Pass,Pass,1,Văn Lang
S01447,Female,6,7,B00,27.63,19,15,20,14,2.95,3.52,2.99,3.04,Pass,Pass,Pass,Pass,1,Văn Lang
S01448,Male,5,7,C00,22.25,14,14,16,10,2.76,3.61,2.39,2.47,Pass,Pass,Fail,Pass,1,Hutech
S01449,Male,3,6,C00,28.9,12,21,10,19,3.56,3.53,3.34,3.27,Pass,Pass,Pass,Pass,1,Hutech
S01450,Female,2,7,D01,23.91,21,16,10,22,3.91,3.82,2.85,3.94,Pass,Pass,Pass,Pass,1,Hutech
S01451,Male,4,6,A00,24.13,20,10,20,15,3.83,2.99,3.52,2.6,Pass,Pass,Pass,Pass,1,Hutech
S01452,Female,1,3,B00,27.03,11,14,14,11,3.46,3.03,3.87,3.71,Pass,Pass,Pass,Pass,1,Văn Lang
S01453,Male,6,4,A01,25.08,25,25,12,16,2.99,2.72,3.82,3.31,Pass,Pass,Pass,Pass,1,Văn Lang
S01454,Male,5,2,A00,22.78,12,17,12,17,3.66,2.74,2.93,2.86,Pass,Pass,Pass,Pass,1,Hutech
S01455,Male,5,4,A01,22.67,23,19,22,23,2.34,3.5,3.83,3.65,Pass,Pass,Pass,Pass,1,Văn Lang
S01456,Male,5,6,B00,29.6,21,10,15,25,3.38,3.95,3.52,3.3,Pass,Pass,Pass,Pass,1,Hutech
S01457,Male,1,1,A00,25.63,24,19,18,22,3.16,3.32,2.74,3.62,Pass,Pass,Pass,Pass,1,Hutech
S01458,Male,5,6,A00,23.45,10,12,20,14,3.8,3.86,3.9,2.8,Pass,Pass,Pass,Pass,1,Hutech
S01459,Female,3,2,D01,24.53,13,23,22,25,3.9,3.45,2.67,3.91,Pass,Pass,Pass,Pass,1,Hutech
S01460,Female,6,4,A01,25.41,22,18,18,11,3.93,3.86,3.99,3.91,Pass,Pass,Pass,Pass,1,Hutech
S01461,Male,6,5,A00,20.25,12,25,22,19,3.46,3.26,2.89,2.76,Pass,Pass,Pass,Pass,1,Hutech
S01462,Female,4,6,C00,22.24,12,14,23,20,2.45,3.52,2.96,2.64,Pass,Pass,Pass,Pass,1,Văn Lang
S01463,Male,3,5,A00,21.06,20,15,24,14,2.42,3.96,3.69,3.39,Fail,Pass,Pass,Pass,1,Văn Lang
S01464,Female,5,5,C00,21.5,23,11,20,22,2.87,3.59,2.24,3.26,Pass,Pass,Fail,Pass,1,Hutech
S01465,Female,1,7,D01,26.53,25,24,22,19,3.31,3.85,3.79,3.32,Pass,Pass,Pass,Pass,1,Hutech
S01466,Female,6,7,D01,25.38,18,16,18,15,3.82,3.94,3.77,3.92,Pass,Pass,Pass,Pass,1,Hutech
S01467,Male,2,6,B00,24.16,25,12,22,24,3.07,3.22,2.6,2.44,Pass,Pass,Pass,Fail,0,Hutech
S01468,Female,4,2,D01,27.79,13,15,25,13,3.79,3.86,3.64,3.09,Pass,Pass,Pass,Pass,1,Văn Lang
S01469,Female,5,4,A01,21.94,14,23,21,14,2.7,3.83,3.82,3.46,Pass,Pass,Pass,Pass,1,Văn Lang
S01470,Male,5,1,D01,25.76,17,21,16,25,3.4,2.61,3.22,3.64,Pass,Pass,Pass,Pass,1,Văn Lang
S01471,Female,3,3,B00,27.46,23,15,19,21,2.86,3.66,3.05,2.94,Pass,Pass,Pass,Pass,1,Văn Lang
S01472,Male,3,5,A00,29.8,21,10,19,19,3.53,3.11,3.84,3.77,Pass,Pass,Pass,Pass,1,Văn Lang
S01473,Female,2,4,D01,25.91,12,10,10,21,2.69,3.57,2.96,2.95,Pass,Pass,Pass,Pass,1,Hutech
S01474,Female,6,3,D01,29.91,15,19,13,23,3.62,3.02,3.98,3.29,Pass,Pass,Pass,Pass,1,Hutech
S01475,Female,3,4,A00,25.04,21,10,10,15,3.41,3.92,2.87,3.47,Pass,Pass,Pass,Pass,1,Hutech
S01476,Female,1,7,C00,21.15,10,20,19,24,2.56,2.62,3.66,2.5,Pass,Pass,Pass,Pass,1,Hutech
S01477,Male,6,4,C00,20.9,24,12,20,17,2.86,3.49,2.53,2.63,Pass,Pass,Pass,Pass,1,Văn Lang
S01478,Female,6,3,A01,28.66,24,22,16,21,3.45,2.93,3.0,3.63,Pass,Pass,Pass,Pass,1,Hutech
S01479,Female,1,6,A01,28.84,10,18,25,25,3.38,3.84,3.24,3.64,Pass,Pass,Pass,Pass,1,Văn Lang
S01480,Male,5,6,A01,29.42,14,24,22,19,3.44,3.83,3.87,3.61,Pass,Pass,Pass,Pass,1,Văn Lang
S01481,Male,2,2,A01,29.66,20,17,12,23,3.68,3.4,3.1,3.01,Pass,Pass,Pass,Pass,1,Văn Lang
S01482,Female,4,5,B00,20.47,18,15,19,13,2.98,2.57,2.98,2.42,Pass,Pass,Pass,Pass,1,Hutech
S01483,Male,1,4,C00,29.17,22,22,13,21,3.98,3.61,3.24,3.66,Pass,Pass,Pass,Pass,1,Văn Lang
S01484,Female,3,3,D01,26.94,18,10,24,18,3.39,3.39,3.77,3.27,Pass,Pass,Pass,Pass,1,Hutech
S01485,Male,6,4,A00,20.27,16,10,15,12,3.71,2.86,2.79,3.71,Pass,Pass,Pass,Pass,1,Văn Lang
S01486,Male,2,1,A01,20.99,20,15,17,17,3.34,4.0,3.62,3.93,Pass,Pass,Pass,Pass,1,Văn Lang
S01487,Male,4,4,C00,20.97,17,10,20,11,2.44,2.13,3.85,3.56,Fail,Pass,Pass,Pass,1,Hutech
S01488,Female,5,2,A00,20.53,14,15,16,12,3.36,2.3,2.45,2.37,Pass,Fail,Fail,Pass,0,Văn Lang
S01489,Female,2,2,C00,25.49,25,25,11,20,2.8,3.17,2.95,2.68,Pass,Pass,Pass,Pass,1,Hutech
S01490,Female,6,6,A00,25.02,15,18,17,20,3.03,2.89,2.94,3.62,Pass,Pass,Pass,Pass,1,Hutech
S01491,Male,5,2,C00,21.78,21,12,22,19,2.48,3.35,2.27,2.35,Pass,Pass,Fail,Fail,1,Văn Lang
S01492,Male,6,5,A01,27.33,22,21,15,20,2.91,3.55,3.27,3.83,Pass,Pass,Pass,Pass,1,Hutech
S01493,Male,4,6,C00,27.41,19,19,13,25,3.31,3.57,3.2,3.79,Pass,Pass,Pass,Pass,1,Hutech
S01494,Male,6,1,B00,27.65,18,20,22,24,3.48,3.42,3.3,3.98,Pass,Pass,Pass,Pass,1,Hutech
S01495,Female,1,4,A01,24.12,14,11,15,11,3.39,3.49,3.72,2.86,Pass,Pass,Pass,Pass,1,Hutech
S01496,Female,1,3,B00,22.61,25,23,17,24,2.51,2.37,2.84,3.52,Pass,Fail,Pass,Pass,0,Văn Lang
S01497,Female,4,6,D01,29.52,19,23,21,13,3.07,2.98,3.54,3.88,Pass,Pass,Pass,Pass,1,Văn Lang
S01498,Male,6,4,D01,29.25,19,10,18,11,3.35,3.73,3.63,3.65,Pass,Pass,Pass,Pass,1,Văn Lang
S01499,Male,5,7,B00,23.74,17,22,17,15,3.95,2.54,2.46,2.58,Pass,Pass,Pass,Pass,1,Văn Lang
S01500,Female,2,7,B00,28.99,18,11,16,13,3.9,3.01,3.31,2.91,Pass,Pass,Pass,Pass,1,Hutech
S01501,Female,2,1,A01,20.1,19,15,13,15,3.64,2.02,3.5,2.56,Pass,Pass,Pass,Pass,1,Văn Lang
S01502,Male,4,5,D01,23.4,17,13,16,16,2.86,3.23,3.08,3.01,Pass,Pass,Pass,Pass,1,Hutech
S01503,Male,3,3,A01,21.24,21,22,12,20,3.42,3.24,2.49,2.9,Pass,Pass,Fail,Pass,1,Hutech
S01504,Male,2,2,B00,22.66,12,21,15,20,3.49,2.78,3.97,2.62,Pass,Pass,Pass,Pass,1,Văn Lang
S01505,Female,2,1,A00,24.23,20,20,25,24,3.23,3.22,3.28,3.0,Pass,Pass,Pass,Pass,1,Hutech
S01506,Female,5,1,D01,23.69,23,24,14,22,3.73,3.71,2.59,3.09,Pass,Pass,Pass,Pass,1,Văn Lang
S01507,Female,2,5,C00,28.4,23,12,12,17,3.11,2.92,3.4,3.55,Pass,Pass,Pass,Pass,1,Hutech
S01508,Male,3,6,A00,26.26,19,19,12,15,2.99,3.3,4.0,3.51,Pass,Pass,Pass,Pass,1,Văn Lang
S01509,Female,6,2,B00,25.63,13,20,24,23,3.89,3.54,2.75,2.74,Pass,Pass,Pass,Pass,1,Hutech
S01510,Female,6,3,A01,28.34,25,10,23,19,3.23,3.55,3.52,2.91,Pass,Pass,Pass,Pass,1,Hutech
S01511,Male,5,5,B00,20.18,12,20,21,10,3.37,2.64,3.13,3.47,Pass,Pass,Pass,Pass,1,Hutech
S01512,Female,2,7,A00,20.3,20,15,25,11,3.47,2.56,3.07,2.74,Pass,Pass,Pass,Pass,1,Hutech
S01513,Female,5,4,C00,23.34,15,25,12,15,3.04,3.88,3.89,2.78,Pass,Pass,Pass,Pass,1,Văn Lang
S01514,Female,2,6,B00,23.6,16,17,16,12,2.73,2.79,3.45,2.58,Pass,Pass,Pass,Pass,1,Văn Lang
S01515,Female,1,6,D01,24.62,12,24,25,10,3.28,2.79,3.67,3.4,Pass,Pass,Pass,Pass,1,Văn Lang
S01516,Male,6,7,A00,20.32,23,22,17,14,3.31,3.12,3.96,3.72,Pass,Pass,Pass,Pass,1,Hutech
S01517,Male,6,4,B00,22.3,23,13,24,15,3.44,2.63,3.39,3.3,Pass,Pass,Pass,Pass,1,Văn Lang
S01518,Female,2,4,D01,23.14,10,12,20,24,3.01,3.48,3.73,3.87,Pass,Pass,Pass,Pass,1,Hutech
S01519,Male,2,4,D01,27.85,22,13,16,19,3.1,2.79,3.56,2.89,Pass,Pass,Pass,Pass,1,Hutech
